_CATEGORY_;_NAME_;_DESCRIPTION_;_IMAGE_;_IMAGES_;_ATTRIBUTES_;_DOWNLOADS_;_SKU_;_URL_
ITC | EFR;EFR piston duplex;The EFR piston duplex is two heads metering pump with high suction capacity, high accuracy, stroke regulation with minimum flow pulsation and heavy-duty mechanism for continuous operation for dosing liquid products.;https://www.verderliquids.com/fileadmin/_processed_/6/5/csm_EFR_piston_duplex_8a56508b62.png;https://www.verderliquids.com/fileadmin/_processed_/6/5/csm_EFR_piston_duplex_8a56508b62.png;"Properties | Max. flow | 3200 l/h
Properties | Max. discharge pressure | 12 bar
Properties | Pumphead materials | PP / PVDF / AISI316
Properties | Max. drive power | 1.5 kW
Properties | Weight | 75 Kg
Properties | Max. temperature | 45 °C";ITC_EFR_INT_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/ITC/Documents_EN/Datasheets/ITC_EFR_INT_EN_Datasheet.pdf, ITC_EFR_EN_ES_FR_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/ITC/Documents_EN/Brochures/ITC_EFR_EN_ES_FR_Brochure.pdf, ITC_EFR_INT_EN_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/ITC/Documents_EN/Manuals/ITC_EFR_INT_EN_Manual.pdf;efr-piston-duplex;https://www.verderliquids.com/int/en/itc/efr/efr-piston-duplex
Packo | General Industrial Series;NP60;The Packo stainless steel centrifugal pumps of the NP60 series are low cost industrial pumps. They have investment cast open impellers. This series achieves an overall high efficiency, leading to a lower energy consumption for your production process. Thanks to its modular concept it also guarantees an easy maintenance.;https://www.verderliquids.com/fileadmin/_processed_/a/3/csm_PA_NP60_95f7bc5181.png;https://www.verderliquids.com/fileadmin/_processed_/a/3/csm_PA_NP60_95f7bc5181.png;"Properties | Max. flow | 40 m3/h
Properties | Differential head | 27 m wc
Properties | Max. Inlet pressure | 3 bar
Properties | Viscosity | 500 cP
Properties | Max. temperature | 95 °C
Properties | Impeller type | Open
Properties | Max. free passage | 15 mm
Properties | Max. drive power | 2.2 kW
Properties | Speed | 3000 / 3600 rpm
Properties | Available frequency | 50 / 60 Hz
Properties | Materials wetted parts | Stainless steel 316L or similar
Properties | Mechanical seal configuration | Single, quench
Properties | Available O-ring Materials | EPDM, FKM
Properties | Connections | BSP fittings. flanges according to EN1092-1/02. smooth tubes
Properties | Surface finish | Industrial, internal welds not hand polished, electropolished
Properties | Certificates | ATEX. MEI. EAC";Packo_NP60_US_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Datasheets/Imperial_Datasheets/Packo_NP60_US_EN_Datasheet.pdf, Packo_Industrial_Brochure_EN.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Brochures/Packo_Industrial_Brochure_EN.pdf;np60;https://www.verderliquids.com/int/en/packo/general-industrial-series-centrifugal-pumps/np60
Packo | General Industrial Series;ICP1;The Packo stainless steel centrifugal pumps of the ICP1 series are the “best value for money” industrial pumps. They have investment cast open impellers. This series achieves an overall high efficiency, leading to a lower energy consumption for your production process. Thanks to its modular concept it also guarantees an easy maintenance.;https://www.verderliquids.com/fileadmin/_processed_/d/f/csm_ICP1_64e4f02bfa.png;https://www.verderliquids.com/fileadmin/_processed_/d/f/csm_ICP1_64e4f02bfa.png;"Properties | Max. flow | 70 m3/h
Properties | Differential head | 37 m wc
Properties | Max. Inlet pressure | 6 bar
Properties | Viscosity | 1000 cP
Properties | Max. temperature | 140 °C
Properties | Impeller type | Open or semi-open
Properties | Max. free passage | 18 mm
Properties | Max. drive power | 5.5 kW
Properties | Speed | 3000 / 3600 rpm
Properties | Available frequency | 50 / 60 Hz
Properties | Materials wetted parts | Stainless steel 316L or similar
Properties | Mechanical seal configuration | Single bellow, single balanced
Properties | Available O-ring materials | EPDM, FKM, FEP, FFKM
Properties | Connections | BSP fittings. flanges according to EN1092-1/02. smooth tubes
Properties | Surface finish | Industrial, internal welds not hand polished, electropolished
Properties | Certificates | MEI. ATEX. EAC";Packo_ICP1_US_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Datasheets/Imperial_Datasheets/Packo_ICP1_US_EN_Datasheet.pdf, Packo_Industrial_Brochure_EN.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Brochures/Packo_Industrial_Brochure_EN.pdf;icp1;https://www.verderliquids.com/int/en/packo/general-industrial-series-centrifugal-pumps/icp1
Packo | General Industrial Series;ICP2;These robust pumps have stainless steel 316L pump casings constructed in thick cold rolled plate and have open investment cast impellers in stainless steel 316L or duplex materials. Thanks to its solid construction and electropolished design these pumps are the reliable component for your production process.;https://www.verderliquids.com/fileadmin/_processed_/3/7/csm_PA_ICP2_60c6bfac59.png;https://www.verderliquids.com/fileadmin/_processed_/3/7/csm_PA_ICP2_60c6bfac59.png;"Properties | Max. flow | 110 m3/h
Properties | Differential head | 220 m wc
Properties | Max. Inlet pressure | depending on pump type up to 20 bar
Properties | Viscosity | 1000 cP
Properties | Max. temperature | 140 °C
Properties | Impeller type | Open
Properties | Max. free passage | 22 mm
Properties | Max. drive power | 90 kW
Properties | Speed | 3000 / 3600 rpm
Properties | Available frequency | 50 / 60 Hz
Properties | Materials wetted parts | Stainless steel 316L or similar
Properties | Mechanical seal configuration | Single bellow, single balanced, quench, double, pressurized barrier
Properties | Available O-ring materials | EPDM, FKM, FEP-FKM, FFKM, Silicone
Properties | Connections | BSP fittings. flanges according to EN1092-1/01 & 02. ANSI flanges. smooth tubes
Properties | Surface finish | Industrial, internal welds not hand polished, electropolished
Properties | Certificates | MEI. ATEX. EAC";Packo_ICP2_US_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Datasheets/Imperial_Datasheets/Packo_ICP2_US_EN_Datasheet.pdf, Packo_Industrial_Brochure_EN.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Brochures/Packo_Industrial_Brochure_EN.pdf;icp2;https://www.verderliquids.com/int/en/packo/general-industrial-series-centrifugal-pumps/icp2
Packo | General Industrial Series;ICP3;These robust pumps have stainless steel 316L pump casings constructed in thick cold rolled plate and have closed investment cast impellers in duplex materials. Thanks to its solid construction and electropolished design these pumps are the reliable component for your production process.;https://www.verderliquids.com/fileadmin/_processed_/4/9/csm_PA_ICP3_5388854020.png;https://www.verderliquids.com/fileadmin/_processed_/4/9/csm_PA_ICP3_5388854020.png;"Properties | Max. flow | 320 m3/h
Properties | Differential head | 120 m wc
Properties | Max. Inlet pressure | 15 bar
Properties | Viscosity | 1000 cP
Properties | Max. temperature | 140 °C
Properties | Impeller type | Closed with back vanes and balancing holes
Properties | Max. free passage | 21 mm
Properties | Max. drive power | 90 kW
Properties | Speed | 3000 / 3600 rpm
Properties | Available frequency | 50 / 60 Hz
Properties | Materials wetted parts | Stainless steel 316L or similar
Properties | Mechanical seal configuration | Single bellow, single balanced, quench, double, pressurized barrier
Properties | Available O-ring materials | EPDM, FKM, FEP-FKM, FFKM, Silicone
Properties | Connections | BSP fittings. flanges according to EN1092-1/01 & 02. ANSI flanges. smooth tubes
Properties | Surface finish | Industrial finish: welds are not hand polished. Final surface treatment: electropolished
Properties | Certificates | 1935/2004 EC. FDA. ATEX. MEI. EAC";Packo_ICP3_US_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Datasheets/Imperial_Datasheets/Packo_ICP3_US_EN_Datasheet.pdf, Packo_Industrial_Brochure_EN.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Brochures/Packo_Industrial_Brochure_EN.pdf;icp3;https://www.verderliquids.com/int/en/packo/general-industrial-series-centrifugal-pumps/icp3
Packo | General Industrial Series;ICP+;These robust pumps have stainless steel 316L pump casings constructed in thick cold rolled plate and have open investment cast impellers in stainless steel 316L or duplex materials. Thanks to its solid construction and electropolished design these pumps are the reliable component for your production process.;https://www.verderliquids.com/fileadmin/_processed_/4/2/csm_ICP__84c37c2ca4.png;https://www.verderliquids.com/fileadmin/_processed_/4/2/csm_ICP__84c37c2ca4.png;"Properties | Max. flow | 110 m3/h
Properties | Differential head | 220 m wc
Properties | Max. Inlet pressure | depending on pump type up to 20 bar
Properties | Viscosity | 1000 cP
Properties | Max. temperature | 140 °C
Properties | Impeller type | Open
Properties | Max. free passage | 22 mm
Properties | Max. drive power | 90 kW
Properties | Speed | 3000/3600 rpm
Properties | Available frequency | 50/60 Hz
Properties | Material Wetted Parts | Stainless steel 316L or similar
Properties | Mechanical seal configuration | Single bellow, single balanced, quench, double, pressurized barrier
Properties | Available O-ring materials | EPDM, FKM, FEP-FKM, FFKM, Silicone
Properties | Connections | Hygienic fittings
Properties | Surface Finish | Industrial, internal welds not hand polished, electropolished
Properties | Certificates | 1935/2004 EC. FDA. ATEX. MEI. EAC";Packo_ICP-Plus_US_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Datasheets/Imperial_Datasheets/Packo_ICP-Plus_US_EN_Datasheet.pdf, Packo_Industrial_Brochure_EN.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Brochures/Packo_Industrial_Brochure_EN.pdf;icp-plus;https://www.verderliquids.com/int/en/packo/general-industrial-series-centrifugal-pumps/icp-plus
Packo | General Industrial Series;MCP2;These robust pumps have stainless steel 316L cast pump casings and open or semi-open investment cast impellers constructed in duplex materials. Thanks to its solid construction and electropolished design these pumps are the reliable component for your production process.;https://www.verderliquids.com/fileadmin/_processed_/0/e/csm_PA_MCP2_65_125_4698dd6054.png;https://www.verderliquids.com/fileadmin/_processed_/0/e/csm_PA_MCP2_65_125_4698dd6054.png;"Properties | Max. flow | 120 m3/h
Properties | Differential head | 65 m wc
Properties | Max. Inlet pressure | 10 bar
Properties | Viscosity | 1000 cP
Properties | Max. temperature | 140 °C
Properties | Impeller type | Open and semi-open
Properties | Max. free passage | 25 mm
Properties | Max. drive power | 22 kW
Properties | Speed | 3000 / 3600 rpm
Properties | Available frequency | 50 / 60 Hz
Properties | Materials wetted parts | Stainless steel 316L or similar
Properties | Mechanical seal configuration | Single bellow, single balanced, quench, double, pressurized barrier
Properties | Available O-ring materials | EPDM, FKM, FEP-FKM, FFKM, Silicone
Properties | Connections | BSP fittings. flanges according to EN1092-1/01 & 02. ANSI flanges. smooth tubes
Properties | Surface finish | Industrial finish: welds are not hand polished. Final surface treatment: electropolished
Properties | Certificates | 1935/2004 EC. FDA. ATEX. MEI. EAC";Packo_MCP2_US_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Datasheets/Imperial_Datasheets/Packo_MCP2_US_EN_Datasheet.pdf, Packo_Industrial_Brochure_EN.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Brochures/Packo_Industrial_Brochure_EN.pdf;mcp2;https://www.verderliquids.com/int/en/packo/general-industrial-series-centrifugal-pumps/mcp2
Packo | General Industrial Series;MCP3;These robust pumps have stainless steel 316L cast pump casings and closed or channel investment cast impellers constructed in duplex materials. Thanks to its solid construction and electropolished design these pumps are the reliable component for your production process.;https://www.verderliquids.com/fileadmin/_processed_/7/3/csm_MCP3-250-315_right_dc56e4175a.png;https://www.verderliquids.com/fileadmin/_processed_/7/3/csm_MCP3-250-315_right_dc56e4175a.png;"Properties | Max. flow | 1800 m3/h
Properties | Differential head | 75 m wc
Properties | Max. Inlet pressure | 12 bar
Properties | Viscosity | 500 cP
Properties | Max. temperature | 140 °C
Properties | Impeller type | closed (with back vanes and balancing holes) – optional: channel impellers
Properties | Max. free passage | Closed impellers: 27 mm - channel impellers: 41 mm
Properties | Max. drive power | 250 kW
Properties | Speed | 3000 / 3600 rpm
Properties | Available frequency | 50 / 60 Hz
Properties | Materials wetted parts | Stainless steel 316L or similar
Properties | Mechanical seal configuration | Single bellow, single balanced, quench, double, pressurized barrier
Properties | Available O-ring materials | EPDM, FKM, FEP-FKM, FFKM
Properties | Connections | Flanges according to EN1092-1/01 & 02. ANSI flanges
Properties | Surface finish | Industrial finish: welds are not hand polished. Final surface treatment: electropolished
Properties | Certificates | 1935/2004 EC. FDA. ATEX. MEI. EAC";Packo_MCP3_US_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Datasheets/Imperial_Datasheets/Packo_MCP3_US_EN_Datasheet.pdf, Packo_Industrial_Brochure_EN.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Brochures/Packo_Industrial_Brochure_EN.pdf;mcp3;https://www.verderliquids.com/int/en/packo/general-industrial-series-centrifugal-pumps/mcp3
Packo | General Industrial Series;IFF;These robust pumps have stainless steel 316L cast pump casings and closed or channel investment cast impellers constructed in duplex materials. Thanks to its solid construction and electropolished design these pumps are the reliable component for your production process.;https://www.verderliquids.com/fileadmin/_processed_/7/3/csm_IFF2_10ac57c642.png;https://www.verderliquids.com/fileadmin/_processed_/7/3/csm_IFF2_10ac57c642.png;"Properties | Max. flow | 360 m3/h
Properties | Differential head | 35 m wc
Properties | Max. Inlet pressure | 13 bar
Properties | Viscosity | 500 cP
Properties | Max. temperature | 140 °C
Properties | Impeller type | Open or vortex
Properties | Max. free passage | 35 mm
Properties | Max. drive power | 90 kW
Properties | Speed | 1500 / 1800 rpm
Properties | Available frequency | 50 / 60 Hz
Properties | Materials wetted parts | Stainless steel 316L or similar
Properties | Mechanical seal configuration | Single bellow, single balanced, quench, double, pressurized barrier
Properties | Available O-ring materials | EPDM, FKM, FEP-FKM
Properties | Connections | BSP fittings. flanges according to EN1092-1/01 & 02. ANSI flanges
Properties | Surface finish | Industrial finish: welds are not hand polished. Final surface treatment: electropolished
Properties | Certificates | 1935/2004 EC. FDA. EAC. ATEX";Packo_IFF_US_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Datasheets/Imperial_Datasheets/Packo_IFF_US_EN_Datasheet.pdf, Packo_Industrial_Brochure_EN.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Brochures/Packo_Industrial_Brochure_EN.pdf;iff;https://www.verderliquids.com/int/en/packo/general-industrial-series-centrifugal-pumps/iff
Packo | General Industrial Series;MFF;These robust pumps have stainless steel 316L investment cast pump casings and can be equipped with open, semi-open or vortex investment cast impellers in stainless steel 316L or similar. The pumps have a large clearance between the impeller and the pump casing and as a result they can handle solids and fibres without any risk of clogging.Thanks to its solid construction and electropolished design these pumps are the reliable component for your production process.;https://www.verderliquids.com/fileadmin/_processed_/b/4/csm_MFF_f64e38802c.png;https://www.verderliquids.com/fileadmin/_processed_/b/4/csm_MFF_f64e38802c.png;"Properties | Max. flow | 750 m3/h
Properties | Differential head | 30 m wc
Properties | Max. Inlet pressure | 12 bar
Properties | Viscosity | 500 cP
Properties | Max. temperature | 140 °C
Properties | Impeller type | Open or vortex
Properties | Max. free passage | 50 mm
Properties | Max. drive power | 250 kW
Properties | Speed | 1500/1800 rpm
Properties | Available frequency | 50 / 60 Hz
Properties | Materials wetted parts | Stainless steel 316L or similar
Properties | Mechanical seal configuration | Single bellow, single balanced, quench, double, pressurized barrier
Properties | Available O-ring materials | EPDM, FKM, FEP-FKM
Properties | Connections | BSP fittings. flanges according to EN1092-1/01 & 02. ANSI flanges
Properties | Surface finish | Industrial finish: welds are not hand polished. Final surface treatment: electropolished
Properties | Certificates | 1935/2004 EC. FDA. EAC. ATEX";Packo_MFF_US_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Datasheets/Imperial_Datasheets/Packo_MFF_US_EN_Datasheet.pdf, Packo_Industrial_Brochure_EN.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Brochures/Packo_Industrial_Brochure_EN.pdf;mff;https://www.verderliquids.com/int/en/packo/general-industrial-series-centrifugal-pumps/mff
Packo | General Industrial Series;NMS;The Packo multistage pumps from the NMS series are equipped with open investment cast impellers and pump casings. They are the right match for operations at moderate flows and high pressures.;https://www.verderliquids.com/fileadmin/_processed_/4/b/csm_PA_NMS_9fa2ae80ea.png;https://www.verderliquids.com/fileadmin/_processed_/4/b/csm_PA_NMS_9fa2ae80ea.png;"Properties | Max. flow | 50 m3/h
Properties | Differential head | 215 m wc
Properties | Max. Inlet pressure | 10 bar
Properties | Viscosity | 250 cP
Properties | Max. temperature | 140 °C
Properties | Impeller type | Open
Properties | Max. free passage | 14 mm
Properties | Max. drive power | 45 kW
Properties | Speed | 3000 / 3600 rpm
Properties | Available frequency | 50 / 60 Hz
Properties | Materials wetted parts | Stainless steel 316L or similar
Properties | Mechanical seal configuration | Single bellow, single balanced, quench, double
Properties | Available O-ring materials | EPDM, FKM
Properties | Connections | Flanges acc. to EN1092-1/01. Tri-Clamp fittings. etc.
Properties | Surface finish | Industrial finish: welds are not hand polished. Final surface treatment: electropolished
Properties | Certificates | 1935/2004 EC. FDA. ATEX. EAC";Packo_NMS_US_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Datasheets/Imperial_Datasheets/Packo_NMS_US_EN_Datasheet.pdf, Packo_Industrial_Brochure_EN.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Packo/Downloads_Page/Brochures/Packo_Industrial_Brochure_EN.pdf;nms;https://www.verderliquids.com/int/en/packo/general-industrial-series-centrifugal-pumps/nms
